"message","embedding","Cluster"
"""Faulting messaging object due to an error. Name = srikandi:queue:sfidyanamap~223, Object type = Microsoft.ApplicationServer.Messaging.Broker.SoapMessageConsumer, Error message = SoapMessageConsumer.IdleTimerExpired: Idle timeout: 00:10:00. TrackingId: , SubsystemId:""","[-0.013647615,0.0025819342,-0.0100707589,0.0071467664,-0.0360046998,0.0058514583,-0.0426166728,0.0087303063,0.0007982813,-0.0306428894,0.0353657268,0.0031601347,0.0049173087,-0.002632288,-0.0155159142,-0.0081677325,0.0061744172,-0.0132586751,0.019960938,-0.0331432149,-0.0333654657,0.0114042666,-0.0073898537,0.0126474844,-0.0104596987,0.0063480507,-0.002653124,-0.0226140637,-0.0011546646,0.0079940995,0.00006788,-0.014543565,-0.0243087281,-0.0050839968,-0.0039310688,0.0022902295,0.0110639445,-0.0017641191,0.0154325701,-0.0192664042,0.0146824718,-0.0042331913,0.0160854328,-0.0152381007,-0.0173078142,0.0316152386,-0.0049867621,-0.0203082059,-0.0069627143,-0.0000607718,0.0171966888,-0.002739941,-0.0489230528,0.0140782269,0.0253783129,-0.0075773778,0.0259756129,0.0010418027,0.0071953838,-0.0052472129,0.0036567273,0.0039484319,-0.0016634116,-0.0037991069,-0.0101541029,-0.0032295883,-0.0139532099,-0.0088900495,-0.0081330063,-0.0243226197,0.0174328312,0.0198220313,-0.0003450971,-0.0072856732,0.0272813383,-0.0146685811,-0.0092303716,0.0186413229,0.0140990624,-0.003403222,0.0441724323,-0.0367825776,-0.0343378149,0.0285315029,0.0371715203,0.0145574557,0.0091192462,0.0061605265,0.0075079245,-0.0142379701,0.0320319608,0.0150575209,0.000380692,-0.008146897,0.0242114943,0.0167799685,0.0038546699,0.0307540148,-0.0047402019,-0.0198498126,0.0000054769,-0.004754093,-0.0093484428,0.0057264417,-0.026058957,0.0162243396,0.0027017416,0.0059730019,0.0283925943,-0.0205582399,-0.0576186329,0.0087233605,0.017446721,-0.0179884601,-0.0229613297,0.0084802732,-0.013390637,-0.0104249716,-0.0110917259,-0.0393940322,0.0093901148,0.0178773329,-0.0227390788,-0.0046047675,0.0134392539,-0.0070356405,-0.0077649024,-0.047506202,0.0108347479,0.0113209225,0.0172661431,0.0247115586,0.013133659,-0.0011728961,-0.0167244058,-0.007653777,-0.0486452393,-0.0176689737,-0.0272396673,-0.0076607224,0.002719105,0.0329487436,0.0009350179,0.0068376982,0.0141962972,0.001685984,-0.0033667588,0.0091539724,0.01296697,-0.0159326345,-0.0053062481,-0.0112375775,-0.0182801634,-0.006483485,-0.0046499125,0.0391717814,-0.0103346827,-0.0244615264,-0.0141962972,-0.0315041132,0.0067474088,0.0361158252,0.0131267132,-0.0231002383,0.0040421942,0.0154603515,-0.0163632464,0.0118348785,0.0074315257,0.0026843781,-0.0096054208,0.0025228988,-0.0012979124,0.0122377081,0.0168355312,0.0257950332,-0.0012137,-0.0042019375,0.0030351183,-0.0436445847,-0.0372548625,0.0197109058,0.0271563232,0.036977049,-0.0181829296,-0.0094734589,-0.0017814826,-0.0195997804,0.0183773991,-0.005927857,0.0145713463,0.046061568,-0.0043269536,-0.0206276923,-0.6245259643,-0.0278786384,-0.0191830602,-0.0136823412,-0.0066571189,0.0127725005,0.0210721958,0.0075634872,-0.0290593486,0.0193219669,0.0030212277,0.0117237521,0.0092095351,-0.0171272364,0.0044623879,0.0214750245,-0.0007171075,-0.0128558446,-0.0096123656,0.0072231651,-0.0089178309,0.0121265827,-0.0013994882,0.0041290112,0.0079524266,-0.0375882387,0.0384772457,0.0110986708,0.0003427097,0.01236967,-0.0259756129,-0.0009723491,0.0208360534,-0.0167244058,0.0492842123,0.001059166,-0.0385328084,0.009640147,0.0177939888,0.0021738948,-0.0206276923,-0.0124599598,0.0104249716,-0.0384772457,0.0131197684,0.0064557036,0.0102235563,-0.0134184184,0.0006111909,-0.0248504654,0.024225384,0.0128002819,-0.0339210927,0.0269340705,0.0277536232,0.0069245151,0.0151686464,0.0068967338,0.0257672518,0.0086539071,-0.0071884384,0.0161548872,0.0001891523,-0.0006315929,-0.0237808824,0.0143768769,0.0067717172,-0.015738165,0.0374215506,-0.0283231419,0.0258922689,0.0145991277,0.0108208572,-0.0120293479,0.0031427713,0.0172800329,0.0024586543,-0.0061917803,-0.0016712251,-0.0111472886,0.020474894,-0.0239197891,-0.0149880676,-0.0216417145,0.0285315029,-0.0194192007,-0.0190580431,-0.0110292174,0.0009341497,0.0069384058,0.0036220006,-0.0156270396,0.0094040055,-0.0278786384,0.0064279223,-0.003990104,-0.0146963624,0.0056361523,-0.0101818843,-0.0012458223,0.0124321785,0.0060702367,-0.0065459935,-0.0306428894,0.027253557,0.0125433039,-0.0472283885,0.0006810785,0.0462560393,-0.0117306979,0.036893703,-0.0027382046,-0.01207102,-0.0095220767,-0.0432556458,-0.0349490047,0.0331154354,-0.0036150552,0.0128836259,-0.0223223586,0.0050978875,0.0077718478,-0.0035508107,0.0088344868,0.0087997597,0.0072301105,0.0129322438,0.0214611348,-0.0095359674,-0.0055562807,-0.001974216,-0.0188635737,0.0093623335,-0.0070252228,0.0138420844,-0.0311429538,0.0258228146,0.0140851717,0.0125710852,-0.02908713,-0.0366992354,0.0038616152,-0.0063966685,-0.0074315257,-0.0153353354,-0.0087303063,-0.0139809912,0.0059104939,0.0000746625,0.0042713908,0.0060945456,0.0083344216,-0.0071016215,0.0310873911,-0.0141337896,-0.0359213538,0.0018422544,-0.0433945544,0.0179884601,-0.0197109058,-0.0076121045,0.0302539486,0.0014975913,0.0043095904,-0.0022711297,-0.0076885037,-0.0175856296,-0.0057403324,-0.0164327007,-0.0278786384,-0.0043095904,-0.0058063134,-0.0035733832,0.0172244702,-0.0161132142,0.0188774634,-0.0105569335,-0.020683255,0.0177106448,0.0114598293,-0.0173633769,0.0419499204,0.0036254732,-0.0070356405,0.0177800991,-0.0167799685,0.0210583042,0.0197386872,-0.0203776602,0.052367948,-0.0120224031,0.0027434137,-0.0096887648,-0.0014038291,-0.0134878717,0.0074662524,-0.0207665991,-0.0281286724,0.0007969791,-0.0029552469,0.0436723679,0.0123141073,0.0298372284,0.0115779005,-0.0205582399,-0.0240031332,0.0015262408,-0.023753101,0.0259617213,0.0269062892,0.0092998249,0.0099457428,-0.0121752005,0.0111611793,-0.000241785,0.0202248618,-0.022558501,0.0219056364,-0.0237669908,-0.0128558446,-0.0174328312,-0.0164049193,0.0198081415,-0.0003433608,-0.0174883939,0.0175578482,0.0229335483,0.0383661203,0.0323375538,0.0103069013,-0.0153908981,0.0205860212,0.0220584348,0.0183496177,0.0004701134,0.0314485505,0.0235169586,-0.0144602209,0.0343100354,-0.0095984749,-0.0116612446,0.0101402123,0.0389495268,0.0007839565,-0.0031531893,0.0105916606,0.0165160447,0.0016182668,-0.0013838612,0.0285037216,-0.0115362285,-0.0234197229,-0.0142935328,0.0071953838,0.0146824718,0.0050457977,0.0123766158,0.0032486881,0.0159187447,0.0158354007,0.0083830385,0.020474894,0.0266423672,-0.0123279979,0.0436168052,0.0236003026,-0.0123141073,-0.0047158934,0.0048721638,-0.0132725658,0.000354647,0.0064487583,-0.0046776938,-0.0155020235,0.0096262563,-0.0044276612,0.0079940995,0.0123141073,0.0252671875,0.0044832239,-0.0022798115,-0.0180856939,0.0198498126,0.0148352701,0.0033025143,-0.0157103837,-0.0277258419,0.015779838,-0.0358380117,-0.0015618359,-0.0033928039,0.0089872843,-0.0082510775,0.0103277368,0.0111056166,0.0156270396,0.040810883,-0.0097165462,-0.024864357,0.0069175698,0.0021183321,0.0198220313,-0.0117654251,0.018294055,-0.0006758695,-0.0075218151,0.0080635529,-0.0258505959,-0.017696755,-0.0005569303,-0.0184051804,0.0138351396,-0.0335321538,-0.0024152459,-0.0160437617,0.0103485733,-0.0042331913,0.0107444581,-0.0081955139,-0.0175439566,0.0003841647,-0.027975874,-0.0111681242,-0.0136823412,0.0359769203,-0.0017849553,0.0169883296,0.0022728662,0.0016512572,0.0045874044,-0.0366436727,-0.0318652689,0.023628084,-0.0280036554,-0.0112931412,-0.005865349,0.0305595454,0.0182523821,-0.0004744543,0.000955854,0.0251282807,-0.0006498244,0.0190441534,-0.0230030026,-0.0041915192,0.0079177003,-0.0238225535,0.021836184,-0.018210711,0.027850857,0.0080774436,0.0249060281,-0.0068168622,-0.0338099673,0.0000012548,0.012578031,-0.0165160447,0.0104388623,0.0252116248,0.047256168,0.008271913,-0.0162937939,0.0016078488,0.0170438923,-0.0019412256,0.0069418782,0.0200998466,0.0004427661,0.0213361178,-0.0218222924,0.0022311939,-0.0084733283,0.0019620617,0.0092442622,0.0524235107,-0.0043547349,-0.0095012402,-0.0026913236,0.0049346718,0.0041776286,-0.0311985165,-0.0077301757,-0.0433945544,-0.0244615264,-0.0288093165,-0.0036150552,0.0139393192,0.0064557036,-0.0041915192,-0.0030003916,-0.022433484,-0.0149741769,-0.0048686909,0.0056743519,-0.0126058124,0.0079385359,0.0004926858,0.0216833856,0.0040144129,0.0061605265,0.033948876,-0.011855714,-0.0243087281,0.0198359229,-0.0059903651,-0.0178078804,0.0219473094,-0.0041081752,-0.0279203113,0.0152936634,0.0128766811,-0.022558501,-0.0190302618,0.0089664478,0.0366436727,0.0029430925,0.0102791199,-0.0150853023,0.0014802279,0.002687851,0.0195858907,0.0267951638,0.0081330063,-0.0022364031,0.0138281938,-0.0271702129,-0.015307554,-0.0006328951,0.0076954491,0.0059209117,0.0009159181,0.0077926838,-0.0219473094,0.0147241438,0.0184190702,-0.0261006299,0.0003229588,-0.0231419094,0.0313374251,0.021836184,0.0145991277,0.0147380354,-0.0066571189,-0.0066849003,0.0011199379,-0.017057782,0.0064244498,-0.0273924638,0.003542129,-0.0077232304,0.0045804591,-0.0372826457,0.015863182,0.0381994322,-0.0170716736,0.0020575603,0.0096957097,-0.0336432792,-0.0417276695,0.0199470483,0.0053270841,0.0262950994,0.0248504654,-0.0209332872,-0.0232808162,-0.0140087735,-0.0145296743,0.0031306171,-0.0176411923,-0.0211694296,-0.0067092092,0.0003817773,-0.0065598842,0.0280592181,-0.0206276923,0.0091192462,-0.0013126713,-0.0034119037,-0.0189191364,-0.0160159804,-0.0097998902,0.0166549515,0.0410331339,0.0164327007,0.0285037216,0.0001301168,0.03028173,0.0124460692,0.0108555835,-0.0125710852,0.0042575002,-0.0049902345,-0.0107930759,-0.0079663172,0.0176273007,-0.0013673659,0.0091817537,-0.0180718042,-0.0092234258,0.016974438,-0.0086469622,-0.0086052902,-0.0243226197,-0.0506732799,0.0143213142,0.0004193256,-0.0117237521,-0.002333638,-0.0176273007,-0.0153214447,0.0141754616,0.0231835824,0.0089733936,-0.0174050499,0.0449780934,-0.0098762894,0.0061327452,-0.0063758325,0.0086191809,-0.0061813626,0.0028962113,-0.0103277368,0.0303372927,0.0081330063,0.0272674486,0.0036358912,0.0090220114,0.0057021333,-0.0058792396,0.0157937277,0.0022433484,-0.0032400063,0.0047089481,-0.0196692348,-0.0119251674,-0.0196831245,-0.016460482,-0.0020106791,0.0020384605,-0.0077579571,-0.0121890912,0.0083274757,-0.0277814046,-0.0483952053,0.0332821235,-0.0141268438,0.0376715846,-0.0053375023,0.0391439982,-0.009640147,-0.0016408392,-0.0091886995,0.0219473094,-0.0036220006,-0.0023787827,0.0199192669,0.0147102531,0.0212111026,-0.0170300007,0.0120154573,0.0032261156,0.0042158281,-0.0385050252,0.0122932717,0.015307554,0.0063584689,-0.0148908328,-0.0174050499,-0.0387828387,0.033559937,-0.0038511972,-0.0001639754,-0.0010869474,0.0076051592,-0.005011071,0.0095776394,-0.0211138669,0.0353101641,-0.0013152759,-0.0063619413,-0.0271702129,0.0032382698,-0.0208916161,0.00513956,-0.0319763981,-0.0065633566,-0.01177237,0.0049902345,-0.0197803602,0.0035872739,-0.0137240132,-0.0178356618,0.0082788588,0.0319763981,0.0033493955,-0.0026097156,0.0296705402,-0.0044484972,0.0091470275,-0.0158770718,-0.002493381,-0.0057333871,-0.0259756129,-0.0038164705,0.0133767463,0.030531764,0.0317819268,-0.0150853023,-0.0165160447,-0.0342266895,-0.0055076634,-0.008271913,0.0057750596,-0.01266832,-0.0074731978,-0.0206693653,-0.0122585446,0.0331987776,0.0309762657,-0.0185301974,0.0264062248,0.0143352048,-0.0058931303,-0.0093623335,-0.015863182,-0.0252810773,-0.0303928554,-0.0070842579,0.0032330609,-0.020002611,-0.0055944803,-0.0042783362,-0.0318097062,-0.0087719783,0.0100082513,0.0168910939,0.0222529043,-0.005052743,0.0548960529,-0.0141685158,-0.0049937074,-0.0197386872,0.0066779549,0.0386994965,-0.0117793158,-0.0172800329,0.0231280196,-0.0051013604,0.005479882,-0.0018908718,0.0137240132,0.0031792345,0.0003980554,-0.005031907,-0.0005660461,0.016252121,-0.0135225989,-0.0252949689,0.0011459829,-0.0334210284,0.0007218824,0.0051256693,-0.0151130836,-0.0062473435,-0.0041949921,-0.0091539724,-0.0225723907,0.0258644875,-0.0044589154,-0.026183974,-0.0308651403,-0.0075357058,-0.0237253197,0.0087789241,0.0106819496,0.0397829711,0.0048895273,-0.0144324396,-0.0184051804,-0.030531764,-0.0157520566,-0.0039275959,0.0094942953,0.0132308938,0.0097929453,0.0147658167,-0.0060806549,0.0117584793,-0.0232252534,-0.009424841,-0.039921876,0.0065633566,0.0024048279,-0.0009315452,0.0134948175,-0.0078690825,-0.0194469821,0.0257672518,0.0020471422,0.0263089892,-0.0098346174,0.0178078804,-0.0044241888,-0.0241976026,-0.0021461134,-0.0107444581,0.01207102,-0.0199192669,-0.000257195,-0.0288093165,0.0012015457,-0.0134948175,-0.0046429671,-0.0040074675,0.0120501844,0.0251143891,-0.0078621376,0.0192525126,-0.0232947078,0.008744197,0.0011511919,-0.0300039165,0.032115303,0.0119112767,-0.0012371406,0.016502155,-0.0235308502,-0.0201137364,0.0142796421,0.0189469177,-0.0308929216,-0.0071189851,0.0259617213,-0.0284759402,0.0055632261,-0.011300086,-0.0063237422,-0.0228502043,-0.0129114073,0.0134809259,0.0109111462,-0.0410331339,0.0102027208,-0.0186691042,-0.0401996933,-0.0236419756,-0.0014402922,-0.0111472886,0.0057472782,0.0091886995,-0.0066154469,-0.0218778551,-0.0157520566,-0.0032521607,-0.0334765911,-0.0399774425,0.0029187838,-0.0092859343,0.0040144129,0.0294482876,0.1861354113,-0.0088761589,0.0095637487,0.0112375775,0.0066293376,0.0211416483,-0.012279381,0.0040421942,-0.0150575209,0.0249060281,0.0245448705,0.0197247975,0.0069349329,0.0011989413,0.0013977519,0.0102235563,-0.0204054415,-0.0164743718,-0.0302539486,-0.0260311756,0.0074662524,-0.0301706046,-0.0089942301,-0.0065737749,0.0405052863,-0.022308467,-0.0099249063,0.0014941186,0.0319486149,0.0057854773,-0.0226696264,0.0049416171,0.0101749394,0.0180162415,-0.0149741769,-0.0164049193,-0.0042991722,0.0131406039,0.0280036554,0.0190580431,0.007973263,0.0089525571,-0.0101541029,-0.0231696907,-0.0275869351,0.019877594,-0.00311499,-0.0426722355,0.0048131282,0.0196275618,-0.0235864129,0.0081191156,0.0042505548,0.0097304368,0.0219056364,0.0053027757,-0.0000353779,0.0029170474,-0.0066432282,0.0062508159,-0.0146130184,0.0195858907,0.0048548002,0.0046533854,-0.0029222565,0.022433484,-0.0265729129,-0.0210860856,0.0159326345,-0.0233641602,0.0127794463,0.0139948828,-0.0064313952,0.0310318284,-0.0122654904,-0.0048096557,0.0040352489,0.0091400817,0.027975874,0.0120501844,0.0006359337,-0.0068863155,-0.0028719027,-0.0173355956,-0.0030507455,-0.0145574557,0.0416165441,0.0177800991,-0.0096262563,0.0022971749,0.0031010993,-0.0348100998,-0.005948693,-0.0073898537,0.000529583,0.0000298976,0.0070668948,0.0179328956,-0.0054833544,-0.0183773991,-0.019363638,0.034754537,0.0208777245,-0.0011728961,-0.0344211608,-0.0063723596,0.0258089248,0.0046638031,-0.0058063134,-0.0191830602,-0.0092650987,-0.0250171553,0.0098832343,-0.0123627251,0.0158354007,0.0248087943,-0.0159743074,-0.0082163503,0.0036810359,-0.0164743718,0.0115431733,-0.0116542988,-0.0091817537,0.0077926838,-0.0484229885,-0.0122585446,-0.0060181469,-0.0374493338,-0.0080982791,-0.0366436727,0.013987937,0.0129183531,-0.0022225124,-0.0477284528,0.0112097962,-0.0177106448,0.0190719347,-0.0076607224,-0.0246143248,0.028017547,0.0181968194,-0.0020766601,0.0046429671,0.0096470928,-0.0121752005,-0.004497115,-0.0045492048,-0.0010669796,-0.0149463955,-0.0308095776,-0.0171133447,-0.0167105142,0.0140643362,0.0166271701,0.0436445847,-0.0103971902,-0.041449856,-0.0258644875,-0.0353379473,0.009765164,-0.0668420568,0.013091987,0.010362464,0.0034761482,-0.0240448061,0.0193914194,-0.1783566177,-0.0019099716,0.0053270841,-0.0257533621,0.0283509232,-0.0245726518,0.0177939888,0.0043790438,-0.0127377734,0.0347267538,0.0219334178,-0.0082024597,-0.0099318521,0.0033164052,0.0037157629,-0.0116404081,-0.0036497819,-0.0023874645,0.0177384261,0.0121335285,0.0268646181,0.0024464999,0.0177384261,-0.0191552788,0.0139532099,0.0225862823,-0.0160854328,0.0331432149,0.0146546904,-0.0017884279,-0.030920703,-0.0153492261,0.0209193975,-0.0034900389,0.0035317109,0.0045874044,-0.0418387949,0.0057820049,-0.008230241,0.0381160863,-0.0132170031,0.0057056057,0.0310318284,0.0348378792,-0.0097373817,0.0082441317,0.016502155,0.0146824718,0.0096748741,-0.0147797074,-0.0064591765,-0.0082371859,-0.0170438923,0.0073898537,-0.0020697147,0.0362825133,-0.006226507,0.021197211,0.0040144129,0.0010826066,-0.0005391329,-0.005372229,0.0101541029,-0.0080149351,-0.0210305229,0.0166410618,-0.0111959055,0.0077232304,-0.0203359872,0.005500718,-0.0281286724,-0.0011451148,0.0108694742,0.0117793158,-0.0021669494,0.0088969944,-0.0079940995,0.0319208317,-0.006591138,-0.0149463955,-0.0127794463,0.0494509004,-0.0274896994,0.0139601557,-0.0007153712,0.0040873392,0.0059313299,-0.0100360326,0.0094317868,-0.0066675371,0.0177384261,-0.0152103184,0.0164882634,0.0009515131,0.0379493982,0.0153908981,0.0181412566,0.0253922027,0.0075218151,0.0174328312,-0.0074662524,-0.0111125614,-0.0062994333,0.0254894383,0.0167799685,-0.0088483775,-0.0076468317,0.0220028721,0.0359769203,0.0109736547,0.0037678529,-0.0033737044,0.0041359565,0.0445613712,-0.0118209878,0.0108833648,0.0086261258,-0.0168910939,-0.0036810359,-0.0144463303,0.0450614393,-0.0146963624,-0.021197211,0.0258644875,-0.0283787046,-0.0059174392,-0.082955271,-0.0383105576,0.0027173685,0.0087511428,0.0007839565,0.0005851458,0.0008134742,0.0045943498,0.0216556042,-0.0062716519,-0.0183773991,-0.0204471126,-0.0080496622,-0.0269896351,0.0168355312,-0.0145713463,0.0063619413,-0.0002031515,-0.0047402019,0.0154186795,-0.0240031332,-0.0147797074,-0.0021304865,0.0087164156,-0.0269896351,-0.0305039827,-0.0206415839,-0.0102027208,0.0107305674,0.0215305891,0.0333654657,-0.0187107753,0.0336154997,0.0004961585,-0.0091192462,-0.0116959708,-0.0542293005,-0.0318374895,0.0024968537,-0.0286704097,0.0308373589,0.0161826685,0.0122654904,-0.0043790438,-0.0022954384,0.01057777,-0.0118904412,0.0452003442,-0.0067682448,-0.0121335285,-0.0043165358,0.0102096656,-0.0462282561,-0.0158354007,0.0349490047,-0.0226140637,0.0142796421,0.017571738,-0.0279619824,-0.0146963624,0.0114320479,-0.0074245804,-0.0125641404,0.0220028721,-0.0155159142,-0.0026409698,0.0000682598,-0.0302539486,0.0030229641,-0.0034448942,-0.0242531653,-0.0040665031,-0.0272674486,0.010404136,-0.0007288278,-0.006143163,-0.0001975084,-0.0257672518,-0.0124877412,-0.0048374371,-0.0116195725,-0.0218084026,-0.0183773991,0.0094526224,0.0203220975,0.0247671213,0.0017936369,0.0226001721,0.0170716736,-0.0019759524,0.024947701,0.0244059637,-0.0061257998,-0.0050214888,-0.0270729791,0.0146407997,-0.0037504896,0.0117376428,0.001696402,-0.0040665031,-0.0159743074,-0.0049207811,-0.0861223564,0.0238086637,0.0185024161,0.0201415177,0.0107791852,-0.0317541435,0.0076259957,-0.0052923574,-0.0086677978,0.0470061377,-0.0147241438,0.0394218117,0.0017701964,0.006077182,-0.0295316335,-0.0263089892,0.0240448061,-0.0025124808,0.0268785078,-0.0049659261,0.0002858446,-0.0000894214,0.000781352,0.0305595454,-0.0156826023,0.0052645761,-0.0015496814,0.0353101641,0.0062612342,-0.0002409169,0.0170855634,-0.0231974721,0.0158076193,0.0321986489,-0.0329765268,-0.0102721741,0.0110847801,0.0204193313,0.0030715815,0.0219889823,-0.0060702367,-0.0168910939,0.0177245364,-0.023114128,-0.0121474192,0.017571738,-0.0110917259,0.0106472233,-0.0062160892,-0.0152797727,0.0069453511,0.0068168622,-0.0105291521,-0.0166132804,-0.0328376181,-0.0070182774,0.0284759402,0.0054694638,-0.0083899843,-0.0203498788,0.0253227502,-0.0038373065,0.0096470928,-0.0039449595,0.0269062892,-0.0005252422,-0.0143352048,-0.0095915301,0.0030108097,-0.0216278229,-0.0020106791,-0.0091817537,0.0139601557,0.007375963,0.032115303,-0.0112445233,-0.0011755007,0.0048166011,-0.0168772023,-0.0024187185,0.0167799685,-0.0100290868,-0.0248365756,-0.0160993244,0.0100568682,0.0140434997,-0.0009740855,0.0021374319,0.0065321028,0.0098832343,-0.0306706708,-0.0199331567,0.0018804538,-0.0053548655,-0.0115848454,-0.0112514691,0.0016052442,0.0212805551,0.0155436955,0.0238086637,0.0110847801,0.0269340705,0.0080218809,-0.0021547952,-0.0097443275,-0.0120779658,-0.0290037859,-0.0101124309,-0.0377549268,-0.0061535812,0.0024100367,0.0053965379,0.0117168073,0.0221695602,-0.028698191,0.0156548209,-0.019530328,0.0032434789,-0.0147658167,0.0222667959,0.0001332639,-0.0002511179,-0.0153770074,-0.0063931956,0.0289482232,0.02533664,-0.0257672518,-0.0102721741,0.0178773329,-0.0099110156,0.023155801,0.0158076193,0.0012067547,0.0061014909,-0.0220584348,0.0117237521,-0.011001436,0.0462004766,-0.0062160892,0.0555350259,0.0110917259,-0.0010148895,-0.0112028513,0.0091886995,0.0040352489,0.0021200683,0.0196831245,-0.0358657911,-0.0386717133,0.0327264927,-0.0235308502,0.0168216396,-0.0251143891,-0.0007848247,0.0016981383,-0.003059427,0.0250310451,-0.0005682166,-0.0165299363,-0.0085150003,0.0073412359,0.0221001077,-0.0247393399,-0.0213083364,0.0002754266,0.0205582399,-0.0060112015,0.0048721638,-0.0533402972,0.0072995638,-0.001995052,0.007848247,-0.0181134753,0.0142935328,0.0004518819,-0.0144185489,-0.0062438706,0.0241420399,0.0116195725,-0.0235586315,0.0395884998,-0.0264617875,-0.0037609076,-0.0007687635,-0.0172939245,0.001059166,0.0008273649,-0.0298927911]","5"
